0,555,3
1,555,3
2,555,3
3,553,3
4,551,3
5,549,3
6,549,3
7,549,3
8,551,3
9,553,3
10,556,3
11,560,3
12,564,3
13,567,3
14,571,3
15,571,3
16,572,3
17,572,3
18,571,3
19,564,3
20,564,3
21,564,3
22,563,3
23,562,3
24,562,3
25,561,3
26,562,3
27,564,3
28,566,3
29,569,3
30,572,3
31,576,3
32,579,3
33,581,3
34,582,3
35,583,3
36,583,3
37,581,3
38,579,3
39,578,3
40,576,3
41,576,3
42,576,3
43,558,3
44,558,3
45,558,3
46,557,3
47,558,3
48,557,3
49,557,3
50,556,3
51,516,3
52,515,3
53,514,3
54,512,3
55,511,3
56,510,3
57,509,3
58,509,3
59,510,3
60,510,3
61,510,3
62,510,3
63,509,3
64,509,3
65,509,3
66,509,3
67,509,3
68,509,3
69,508,3
70,508,3
71,507,3
72,507,3
73,506,3
74,505,3
75,505,3
76,504,3
77,504,3
78,504,3
79,503,3
80,503,3
81,502,3
82,501,3
83,502,3
84,502,3
85,502,3
86,503,3
87,503,3
88,503,3
89,503,3
90,502,3
91,502,3
92,503,3
93,504,3
94,506,3
95,507,3
96,508,3
97,509,3
98,509,3
99,508,3
100,508,3
101,508,3
102,509,3
103,509,3
104,510,3
105,510,3
106,510,3
107,510,3
108,510,3
109,509,3
110,509,3
111,509,3
112,510,3
113,509,3
114,509,3
115,509,3
116,513,3
117,514,3
118,515,3
119,515,3
120,514,3
121,515,3
122,515,3
123,515,3
124,514,3
125,518,3
126,517,3
127,517,3
128,518,3
129,518,3
130,518,3
131,518,3
132,518,3
133,518,3
134,518,3
135,518,3
136,517,3
137,517,3
138,517,3
139,517,3
140,518,3
141,518,3
142,517,3
143,517,3
144,518,3
145,518,3
146,518,3
147,518,3
148,517,3
149,517,3
150,517,3
151,518,3
152,518,3
153,518,3
154,518,3
155,518,3
156,517,3
157,516,3
158,515,3
159,516,3
160,516,3
161,516,3
162,516,3
163,516,3
164,516,3
165,516,3
166,515,3
167,515,3
168,516,3
169,516,3
170,515,3
171,515,3
172,653,3
173,655,3
174,656,3
175,657,3
176,659,3
177,660,3
178,662,3
179,663,3
180,664,3
181,665,3
182,667,3
183,667,3
184,667,3
185,667,3
186,669,3
187,671,3
188,672,3
189,658,3
190,651,3
191,648,3
192,646,3
193,643,3
194,641,3
195,639,3
196,636,3
197,633,3
198,631,3
199,628,3
200,625,3
201,621,3
202,618,3
203,614,3
204,611,3
205,609,3
206,606,3
207,602,3
208,598,3
209,595,3
210,591,3
211,588,3
212,585,3
213,581,3
214,574,3
215,567,3
216,565,3
217,562,3
218,558,3
219,556,3
220,554,3
221,551,3
222,549,3
223,547,3
224,545,3
225,543,3
226,540,3
227,538,3
228,535,3
229,532,3
230,530,3
231,528,3
232,526,3
233,524,3
234,522,3
235,520,3
236,519,3
237,516,3
238,512,3
239,510,3
240,508,3
241,507,3
242,506,3
243,504,3
244,502,3
245,501,3
246,500,3
247,500,3
248,500,3
249,500,3
250,500,3
251,500,3
252,499,3
253,498,3
254,497,3
255,496,3
256,495,3
257,495,3
258,495,3
259,496,3
260,496,3
261,497,3
262,493,3
263,493,3
264,493,3
265,494,3
266,495,3
267,495,3
268,495,3
269,495,3
270,495,3
271,546,3
272,545,3
273,545,3
274,544,3
275,543,3
276,542,3
277,541,3
278,540,3
279,538,3
280,537,3
281,536,3
282,535,3
283,534,3
284,533,3
285,532,3
286,531,3
287,531,3
288,529,3
289,528,3
290,527,3
291,525,3
292,524,3
293,505,3
294,506,3
295,506,3
296,506,3
297,506,3
298,505,3
299,504,3
300,504,3
301,503,3
302,502,3
303,502,3
304,502,3
305,502,3
306,502,3
307,502,3
308,503,3
309,503,3
310,503,3
311,503,3
312,503,3
313,503,3
314,504,3
315,505,3
316,505,3
317,505,3
318,504,3
319,504,3
320,504,3
321,504,3
322,504,3
323,503,3
324,503,3
325,504,3
326,505,3
327,506,3
328,507,3
329,508,3
330,508,3
331,508,3
332,508,3
333,507,3
334,508,3
335,508,3
336,508,3
337,508,3
338,508,3
339,507,3
340,507,3
341,507,3
342,507,3
343,507,3
344,507,3
345,508,3
346,508,3
347,508,3
348,509,3
349,509,3
350,509,3
351,510,3
352,510,3
353,510,3
354,510,3
355,511,3
356,511,3
357,512,3
358,512,3
359,512,3
360,513,3
361,513,3
362,513,3
363,514,3
364,514,3
365,513,3
366,518,3
367,518,3
368,518,3
369,518,3
370,517,3
371,516,3
372,515,3
373,515,3
374,515,3
375,515,3
376,516,3
377,516,3
378,516,3
379,516,3
380,516,3
381,516,3
382,516,3
383,516,3
384,516,3
385,516,3
386,516,3
387,517,3
388,517,3
389,513,3
390,513,3
391,513,3
392,513,3
393,512,3
394,512,3
395,512,3
396,511,3
397,511,3
398,511,3
399,510,3
400,510,3
401,510,3
402,510,3
403,509,3
404,509,3
405,509,3
406,510,3
407,509,3
408,509,3
409,509,3
410,509,3
411,508,3
412,508,3
413,508,3
414,509,3
415,509,3
416,509,3
417,509,3
418,508,3
419,508,3
420,508,3
421,508,3
422,508,3
423,507,3
424,507,3
425,507,3
426,508,3
427,508,3
428,508,3
429,508,3
430,508,3
431,507,3
432,506,3
433,506,3
434,506,3
435,505,3
436,506,3
437,506,3
438,505,3
439,505,3
440,503,3
441,503,3
442,503,3
443,504,3
444,504,3
445,504,3
446,505,3
447,505,3
448,505,3
449,505,3
450,503,3
451,503,3
452,504,3
453,503,3
454,505,3
455,505,3
456,506,3
457,505,3
458,504,3
459,504,3
460,504,3
461,508,3
462,508,3
463,508,3
464,508,3
465,508,3
466,509,3
467,509,3
468,510,3
469,511,3
470,511,3
471,510,3
472,509,3
473,508,3
474,507,3
475,507,3
476,506,3
477,506,3
478,506,3
479,505,3
480,507,3
481,507,3
482,509,3
483,512,3
484,518,3
485,524,3
486,531,3
487,539,3
488,548,3
489,557,3
490,568,3
491,578,3
492,591,3
493,604,3
494,619,3
495,635,3
496,653,3
497,672,3
498,691,3
499,710,3
500,728,3
501,747,3
502,787,3
503,807,3
504,838,3
505,849,3
506,854,3
507,853,3
508,847,3
509,835,3
510,816,3
511,790,3
512,757,3
513,717,3
514,669,3
515,614,3
516,552,3
517,487,3
518,420,3
519,353,3
520,290,3
521,232,3
522,178,3
523,130,3
524,88,3
525,52,3
526,0,3
527,0,3
528,0,3
529,0,3
530,13,3
531,37,3
532,67,3
533,101,3
534,139,3
535,178,3
536,219,3
537,259,3
538,297,3
539,331,3
540,362,3
541,389,3
542,413,3
543,435,3
544,453,3
545,469,3
546,483,3
547,495,3
548,506,3
549,515,3
550,526,3
551,526,3
552,533,3
553,533,3
554,535,3
555,536,3
556,538,3
557,511,3
558,512,3
559,512,3
560,513,3
561,513,3
562,513,3
563,513,3
564,513,3
565,513,3
566,514,3
567,514,3
568,514,3
569,514,3
570,514,3
571,514,3
572,513,3
573,513,3
574,513,3
575,516,3
576,516,3
577,516,3
578,516,3
579,516,3
580,518,3
581,518,3
582,517,3
583,517,3
584,518,3
585,518,3
586,517,3
587,517,3
588,517,3
589,517,3
590,517,3
591,517,3
592,517,3
593,516,3
594,516,3
595,516,3
596,516,3
597,515,3
598,515,3
599,514,3
600,514,3
601,514,3
602,514,3
603,514,3
604,513,3
605,513,3
606,513,3
607,514,3
608,515,3
609,515,3
610,515,3
611,515,3
612,515,3
613,515,3
614,515,3
615,516,3
616,516,3
617,515,3
618,515,3
619,514,3
620,514,3
621,513,3
622,512,3
623,512,3
624,511,3
625,511,3
626,511,3
627,511,3
628,511,3
629,510,3
630,510,3
631,509,3
632,509,3
633,508,3
634,508,3
635,508,3
636,509,3
637,509,3
638,510,3
639,510,3
640,510,3
641,510,3
642,510,3
643,509,3
644,507,3
645,507,3
646,507,3
647,507,3
648,507,3
649,506,3
650,506,3
651,506,3
652,506,3
653,842,3
654,825,3
655,802,3
656,773,3
657,737,3
658,692,3
659,637,3
660,575,3
661,508,3
662,438,3
663,369,3
664,304,3
665,243,3
666,187,3
667,136,3
668,92,3
669,20,3
670,0,3
671,0,3
672,0,3
673,0,3
674,0,3
675,27,3
676,59,3
677,97,3
678,139,3
679,512,3
680,512,3
681,512,3
682,512,3
683,512,3
684,512,3
685,511,3
686,511,3
687,511,3
688,511,3
689,511,3
690,511,3
691,511,3
692,511,3
693,511,3
694,512,3
695,513,3
696,513,3
697,514,3
698,513,3
699,513,3
700,513,3
701,520,3
702,520,3
703,519,3
704,519,3
705,520,3
706,521,3
707,521,3
708,521,3
709,521,3
710,521,3
711,520,3
712,521,3
713,521,3
714,520,3
715,518,3
716,517,3
717,515,3
718,514,3
719,515,3
720,517,3
721,517,3
722,520,3
723,523,3
724,528,3
725,534,3
726,540,3
727,548,3
728,556,3
729,566,3
730,576,3
731,586,3
732,598,3
733,612,3
734,627,3
735,644,3
736,662,3
737,680,3
738,697,3
739,717,3
740,757,3
741,778,3
742,817,3
743,817,3
744,846,3
745,846,3
746,854,3
747,858,3
748,855,3
749,845,3
750,828,3
751,806,3
752,777,3
753,741,3
754,697,3
755,645,3
756,586,3
757,522,3
758,456,3
759,388,3
760,323,3
761,262,3
762,206,3
763,156,3
764,15,3
765,0,3
766,0,3
767,0,3
768,0,3
769,16,3
770,40,3
771,71,3
772,106,3
773,549,3
774,549,3
775,550,3
776,550,3
777,550,3
778,550,3
779,551,3
780,551,3
781,551,3
782,551,3
783,552,3
784,552,3
785,551,3
786,549,3
787,547,3
788,546,3
789,544,3
790,541,3
791,540,3
792,538,3
793,537,3
794,536,3
795,535,3
796,533,3
797,518,3
798,518,3
799,517,3
800,516,3
801,514,3
802,514,3
803,512,3
804,511,3
805,510,3
806,510,3
807,511,3
808,511,3
809,511,3
810,509,3
811,508,3
812,508,3
813,507,3
814,507,3
815,508,3
816,505,3
817,504,3
818,503,3
819,502,3
820,503,3
821,502,3
822,501,3
823,501,3
824,502,3
825,501,3
826,501,3
827,501,3
828,502,3
829,503,3
830,504,3
831,504,3
832,505,3
833,505,3
834,505,3
835,504,3
836,504,3
837,504,3
838,504,3
839,504,3
840,503,3
841,502,3
842,502,3
843,501,3
844,502,3
845,502,3
846,502,3
847,503,3
848,503,3
849,503,3
850,504,3
851,504,3
852,505,3
853,506,3
854,507,3
855,507,3
856,507,3
857,507,3
858,507,3
859,507,3
860,506,3
861,505,3
862,507,3
863,507,3
864,508,3
865,508,3
866,508,3
867,508,3
868,508,3
869,508,3
870,508,3
871,508,3
872,508,3
873,509,3
874,509,3
875,510,3
876,510,3
877,510,3
878,509,3
879,509,3
880,510,3
881,511,3
882,510,3
883,510,3
884,509,3
885,510,3
886,510,3
887,510,3
888,510,3
889,510,3
890,509,3
891,509,3
892,508,3
893,507,3
894,506,3
895,506,3
896,506,3
897,505,3
898,507,3
899,508,3
900,511,3
901,514,3
902,520,3
903,526,3
904,533,3
905,540,3
906,549,3
907,567,3
908,590,3
909,604,3
910,620,3
911,637,3
912,656,3
913,676,3
914,695,3
915,714,3
916,733,3
917,755,3
918,777,3
919,798,3
920,817,3
921,833,3
922,846,3
923,853,3
924,855,3
925,850,3
926,839,3
927,821,3
928,766,3
929,680,3
930,680,3
931,624,3
932,561,3
933,495,3
934,426,3
935,357,3
936,293,3
937,234,3
938,180,3
939,131,3
940,87,3
941,49,3
942,18,3
943,0,3
944,0,3
945,0,3
946,16,3
947,45,3
948,80,3
949,120,3
950,163,3
951,207,3
952,251,3
953,292,3
954,330,3
955,366,3
956,397,3
957,425,3
958,448,3
959,469,3
960,487,3
961,502,3
962,513,3
963,522,3
964,528,3
965,532,3
966,535,3
967,538,3
968,538,3
969,538,3
970,538,3
971,539,3
972,539,3
973,540,3
974,543,3
975,545,3
976,548,3
977,551,3
978,554,3
979,555,3
980,556,3
981,556,3
982,556,3
983,554,3
984,553,3
985,553,3
986,553,3
987,553,3
988,555,3
989,556,3
990,558,3
991,559,3
992,562,3
993,565,3
994,568,3
995,569,3
996,570,3
997,570,3
998,570,3
999,570,3
1000,569,3
1001,568,3
1002,567,3
1003,566,3
1004,565,3
1005,565,3
1006,565,3
1007,566,3
1008,568,3
1009,570,3
1010,572,3
1011,574,3
1012,577,3
1013,577,3
1014,577,3
1015,576,3
1016,576,3
1017,575,3
1018,576,3
1019,576,3
1020,577,3
1021,577,3
1022,578,3
1023,579,3
1024,579,3
1025,580,3
1026,582,3
1027,584,3
1028,585,3
1029,586,3
1030,587,3
1031,587,3
1032,589,3
1033,589,3
1034,589,3
1035,589,3
1036,590,3
1037,590,3
1038,591,3
1039,591,3
1040,592,3
1041,592,3
1042,593,3
1043,593,3
1044,595,3
1045,597,3
1046,598,3
1047,599,3
1048,600,3
1049,600,3
1050,601,3
1051,602,3
1052,603,3
1053,604,3
1054,604,3
1055,604,3
1056,605,3
1057,605,3
1058,607,3
1059,608,3
1060,609,3
1061,616,3
1062,618,3
1063,619,3
1064,619,3
1065,621,3
1066,622,3
1067,624,3
1068,626,3
1069,627,3
1070,629,3
1071,629,3
1072,629,3
1073,629,3
1074,630,3
1075,631,3
1076,633,3
1077,635,3
1078,636,3
1079,637,3
1080,639,3
1081,641,3
1082,642,3
1083,644,3
1084,645,3
1085,646,3
1086,648,3
1087,649,3
1088,650,3
1089,652,3
1090,655,3
1091,656,3
1092,657,3
1093,657,3
1094,658,3
1095,658,3
1096,660,3
1097,661,3
1098,662,3
1099,662,3
1100,663,3
1101,664,3
1102,665,3
1103,667,3
1104,668,3
1105,669,3
1106,669,3
1107,670,3
1108,671,3
1109,672,3
1110,672,3
1111,673,3
1112,674,3
1113,674,3
1114,674,3
1115,674,3
1116,674,3
1117,675,3
1118,675,3
1119,676,3
1120,677,3
1121,677,3
1122,678,3
1123,678,3
1124,678,3
1125,678,3
1126,678,3
1127,679,3
1128,679,3
1129,679,3
1130,678,3
1131,678,3
1132,677,3
1133,677,3
1134,676,3
1135,676,3
1136,675,3
1137,673,3
1138,671,3
1139,671,3
1140,671,3
1141,670,3
1142,670,3
1143,668,3
1144,667,3
1145,666,3
1146,666,3
1147,665,3
1148,664,3
1149,662,3
1150,660,3
1151,658,3
1152,656,3
1153,655,3
1154,654,3
1155,652,3
1156,650,3
1157,648,3
1158,641,3
1159,641,3
1160,639,3
1161,634,3
1162,634,3
1163,632,3
1164,629,3
1165,626,3
1166,624,3
1167,621,3
1168,618,3
1169,615,3
1170,613,3
1171,610,3
1172,608,3
1173,605,3
1174,601,3
1175,597,3
1176,593,3
1177,590,3
1178,586,3
1179,581,3
1180,581,3
1181,576,3
1182,573,3
1183,570,3
1184,568,3
1185,565,3
1186,553,3
1187,552,3
1188,550,3
1189,547,3
1190,547,3
1191,546,3
1192,545,3
1193,543,3
1194,540,3
1195,538,3
1196,536,3
1197,534,3
1198,532,3
1199,530,3
1200,529,3
1201,527,3
1202,527,3
1203,526,3
1204,525,3
1205,524,3
1206,523,3
1207,522,3
1208,520,3
1209,520,3
1210,518,3
1211,518,3
1212,517,3
1213,516,3
1214,514,3
1215,514,3
1216,514,3
1217,513,3
1218,512,3
1219,512,3
1220,512,3
1221,512,3
1222,512,3
1223,512,3
1224,512,3
1225,512,3
1226,511,3
1227,511,3
1228,512,3
1229,511,3
1230,511,3
1231,512,3
1232,512,3
1233,512,3
1234,512,3
1235,511,3
1236,512,3
1237,512,3
1238,513,3
1239,513,3
1240,514,3
1241,514,3
1242,513,3
1243,513,3
1244,513,3
1245,514,3
1246,513,3
1247,513,3
1248,514,3
1249,514,3
1250,515,3
1251,515,3
1252,516,3
1253,515,3
1254,515,3
1255,515,3
1256,515,3
1257,515,3
1258,515,3
1259,515,3
1260,515,3
1261,515,3
1262,517,3
1263,516,3
1264,516,3
1265,516,3
1266,516,3
1267,517,3
1268,517,3
1269,517,3
1270,517,3
1271,517,3
1272,518,3
1273,518,3
1274,518,3
1275,518,3
1276,518,3
1277,518,3
1278,518,3
1279,518,3
1280,518,3
1281,519,3
1282,520,3
1283,520,3
1284,520,3
1285,519,3
1286,519,3
1287,519,3
1288,520,3
1289,520,3
1290,520,3
1291,520,3
1292,520,3
1293,520,3
1294,520,3
1295,519,3
1296,519,3
1297,519,3
1298,520,3
1299,520,3
1300,520,3
1301,519,3
1302,519,3
1303,519,3
1304,519,3
1305,518,3
1306,518,3
1307,518,3
1308,518,3
1309,519,3
1310,518,3
1311,518,3
1312,517,3
1313,517,3
1314,517,3
1315,516,3
1316,516,3
1317,517,3
1318,517,3
1319,517,3
1320,516,3
1321,516,3
1322,516,3
1323,515,3
1324,515,3
1325,515,3
1326,514,3
1327,514,3
1328,514,3
1329,515,3
1330,515,3
1331,516,3
1332,516,3
1333,515,3
1334,515,3
1335,515,3
1336,515,3
1337,514,3
1338,513,3
1339,513,3
1340,513,3
1341,513,3
1342,513,3
1343,512,3
1344,512,3
1345,511,3
1346,510,3
1347,509,3
1348,509,3
1349,509,3
1350,509,3
1351,509,3
1352,509,3
1353,508,3
1354,508,3
1355,508,3
1356,509,3
1357,508,3
1358,509,3
1359,509,3
1360,508,3
1361,508,3
1362,508,3
1363,508,3
1364,508,3
1365,507,3
1366,507,3
1367,507,3
1368,507,3
1369,507,3
1370,508,3
1371,508,3
1372,508,3
1373,508,3
1374,508,3
1375,508,3
1376,508,3
1377,508,3
1378,507,3
1379,507,3
1380,507,3
1381,507,3
1382,506,3
1383,506,3
1384,507,3
1385,506,3
1386,507,3
1387,507,3
1388,507,3
1389,507,3
1390,506,3
1391,506,3
1392,506,3
1393,506,3
1394,506,3
1395,506,3
1396,506,3
1397,507,3
1398,508,3
1399,508,3
1400,509,3
1401,508,3
1402,507,3
1403,507,3
1404,506,3
1405,506,3
1406,506,3
1407,507,3
1408,507,3
1409,507,3
1410,506,3
1411,506,3
1412,506,3
1413,506,3
1414,506,3
1415,505,3
1416,505,3
1417,505,3
1418,506,3
1419,506,3
1420,507,3
1421,507,3
1422,507,3
1423,506,3
1424,506,3
1425,505,3
1426,505,3
1427,505,3
1428,505,3
1429,506,3
1430,505,3
1431,505,3
1432,506,3
1433,506,3
1434,506,3
1435,506,3
1436,506,3
1437,507,3
1438,507,3
1439,508,3
1440,507,3
1441,508,3
1442,508,3
1443,508,3
1444,509,3
1445,509,3
1446,509,3
1447,508,3
1448,508,3
1449,509,3
1450,509,3
1451,510,3
1452,510,3
1453,510,3
1454,510,3
1455,510,3
1456,509,3
1457,509,3
1458,510,3
1459,510,3
1460,510,3
1461,511,3
1462,510,3
1463,509,3
1464,509,3
1465,510,3
1466,509,3
1467,509,3
1468,510,3
1469,510,3
1470,510,3
1471,510,3
1472,510,3
1473,509,3
1474,508,3
1475,508,3
1476,508,3
1477,509,3
1478,510,3
1479,509,3
1480,509,3
1481,510,3
1482,511,3
1483,511,3
1484,511,3
1485,510,3
1486,510,3
1487,509,3
1488,509,3
1489,509,3
1490,509,3
1491,509,3
1492,510,3
1493,511,3
1494,511,3
1495,512,3
1496,512,3
1497,511,3
1498,510,3
1499,510,3
1500,510,3
1501,510,3
1502,512,3
1503,513,3
1504,512,3
1505,511,3
1506,511,3
1507,512,3
1508,512,3
1509,512,3
1510,511,3
1511,511,3
1512,510,3
1513,510,3
1514,510,3
1515,509,3
1516,509,3
1517,510,3
1518,510,3
1519,510,3
1520,511,3
1521,511,3
1522,512,3
1523,512,3
1524,512,3
1525,513,3
1526,513,3
1527,513,3
1528,515,3
1529,515,3
1530,516,3
1531,517,3
1532,517,3
1533,518,3
1534,518,3
1535,519,3
1536,520,3
1537,521,3
1538,521,3
1539,522,3
1540,523,3
1541,525,3
1542,525,3
1543,526,3
1544,527,3
1545,528,3
1546,529,3
1547,531,3
1548,533,3
1549,534,3
1550,536,3
1551,537,3
1552,538,3
1553,537,3
1554,538,3
1555,538,3
1556,539,3
1557,539,3
1558,540,3
1559,541,3
1560,542,3
1561,543,3
1562,544,3
1563,545,3
1564,546,3
1565,547,3
1566,548,3
1567,548,3
1568,549,3
1569,550,3
1570,551,3
1571,551,3
1572,552,3
1573,552,3
1574,554,3
1575,555,3
1576,554,3
1577,553,3
1578,551,3
1579,549,3
1580,548,3
1581,547,3
1582,546,3
1583,544,3
1584,542,3
1585,541,3
1586,540,3
1587,539,3
1588,538,3
1589,537,3
1590,535,3
1591,532,3
1592,530,3
1593,528,3
1594,527,3
1595,525,3
1596,524,3
1597,523,3
1598,521,3
1599,520,3
1600,518,3
1601,518,3
1602,517,3
1603,516,3
1604,515,3
1605,514,3
1606,512,3
1607,512,3
1608,512,3
1609,512,3
1610,511,3
1611,511,3
1612,511,3
1613,511,3
1614,511,3
1615,510,3
1616,509,3
1617,508,3
1618,508,3
1619,508,3
1620,508,3
1621,507,3
1622,506,3
1623,505,3
1624,504,3
1625,505,3
1626,504,3
1627,504,3
1628,504,3
1629,504,3
1630,505,3
1631,505,3
1632,505,3
1633,505,3
1634,505,3
1635,505,3
1636,505,3
1637,504,3
1638,504,3
1639,504,3
1640,504,3
1641,504,3
1642,504,3
1643,504,3
1644,503,3
1645,503,3
1646,502,3
1647,502,3
1648,502,3
1649,503,3
1650,503,3
1651,503,3
1652,503,3
1653,503,3
1654,504,3
1655,504,3
1656,505,3
1657,506,3
1658,506,3
1659,506,3
1660,506,3
1661,506,3
1662,505,3
1663,505,3
1664,505,3
1665,505,3
1666,505,3
1667,505,3
1668,506,3
1669,507,3
1670,508,3
1671,508,3
1672,508,3
1673,509,3
1674,509,3
1675,509,3
1676,508,3
1677,509,3
1678,509,3
1679,510,3
1680,511,3
1681,511,3
1682,511,3
1683,512,3
1684,511,3
1685,510,3
1686,510,3
1687,510,3
1688,510,3
1689,510,3
1690,510,3
1691,510,3
1692,510,3
1693,510,3
1694,508,3
1695,505,3
1696,504,3
1697,503,3
1698,503,3
1699,503,3
1700,503,3
1701,504,3
1702,506,3
1703,509,3
1704,514,3
1705,520,3
1706,526,3
1707,533,3
1708,541,3
1709,550,3
1710,560,3
1711,571,3
1712,584,3
1713,597,3
1714,612,3
1715,627,3
1716,645,3
1717,663,3
1718,702,3
1719,742,3
1720,764,3
1721,785,3
1722,805,3
1723,821,3
1724,835,3
1725,844,3
1726,849,3
1727,847,3
1728,838,3
1729,823,3
1730,803,3
1731,776,3
1732,741,3
1733,698,3
1734,645,3
1735,586,3
1736,520,3
1737,452,3
1738,384,3
1739,319,3
1740,258,3
1741,202,3
1742,108,3
1743,9,3
1744,0,3
1745,0,3
1746,0,3
1747,0,3
1748,0,3
1749,10,3
1750,35,3
1751,66,3
1752,102,3
1753,143,3
1754,187,3
1755,230,3
1756,272,3
1757,311,3
1758,347,3
1759,379,3
1760,433,3
1761,433,3
1762,455,3
1763,474,3
1764,490,3
1765,502,3
1766,513,3
1767,521,3
1768,527,3
1769,531,3
1770,533,3
1771,535,3
1772,535,3
1773,536,3
1774,536,3
1775,537,3
1776,537,3
1777,538,3
1778,540,3
1779,541,3
1780,544,3
1781,546,3
1782,550,3
1783,552,3
1784,551,3
1785,551,3
1786,551,3
1787,550,3
1788,550,3
1789,550,3
1790,551,3
1791,552,3
1792,554,3
1793,557,3
1794,560,3
1795,562,3
1796,567,3
1797,569,3
1798,570,3
1799,570,3
1800,569,3
1801,569,3
1802,567,3
1803,566,3
1804,565,3
1805,564,3
1806,564,3
1807,565,3
1808,567,3
1809,568,3
1810,570,3
1811,572,3
1812,574,3
1813,576,3
1814,578,3
1815,578,3
1816,578,3
1817,577,3
1818,577,3
1819,577,3
1820,575,3
1821,575,3
1822,575,3
1823,575,3
1824,577,3
1825,577,3
1826,578,3
1827,580,3
1828,581,3
1829,582,3
1830,584,3
1831,584,3
1832,585,3
1833,586,3
1834,586,3
1835,587,3
1836,588,3
1837,588,3
1838,588,3
1839,589,3
1840,589,3
1841,589,3
1842,589,3
1843,590,3
1844,591,3
1845,593,3
1846,594,3
1847,596,3
1848,596,3
1849,597,3
1850,598,3
1851,599,3
1852,600,3
1853,601,3
1854,601,3
1855,602,3
1856,603,3
1857,603,3
1858,603,3
1859,605,3
1860,606,3
1861,607,3
1862,609,3
1863,609,3
1864,610,3
1865,611,3
1866,612,3
1867,613,3
1868,616,3
1869,618,3
1870,618,3
1871,619,3
1872,620,3
1873,621,3
1874,623,3
1875,624,3
1876,626,3
1877,627,3
1878,629,3
1879,629,3
1880,630,3
1881,632,3
1882,633,3
1883,635,3
1884,636,3
1885,637,3
1886,638,3
1887,639,3
1888,639,3
1889,640,3
1890,641,3
1891,642,3
1892,645,3
1893,646,3
1894,647,3
1895,649,3
1896,650,3
1897,651,3
1898,651,3
1899,653,3
1900,654,3
1901,655,3
1902,656,3
1903,658,3
1904,661,3
1905,662,3
1906,663,3
1907,664,3
1908,665,3
1909,665,3
1910,667,3
1911,669,3
1912,669,3
1913,671,3
1914,671,3
1915,671,3
1916,672,3
1917,674,3
1918,674,3
1919,675,3
1920,675,3
1921,674,3
1922,674,3
1923,674,3
1924,674,3
1925,674,3
1926,674,3
1927,675,3
1928,675,3
1929,675,3
1930,675,3
1931,675,3
1932,675,3
1933,674,3
1934,674,3
1935,674,3
1936,673,3
1937,673,3
1938,673,3
1939,673,3
1940,674,3
1941,673,3
1942,672,3
1943,672,3
1944,671,3
1945,671,3
1946,670,3
1947,668,3
1948,667,3
1949,667,3
1950,666,3
1951,665,3
1952,664,3
1953,663,3
1954,662,3
1955,660,3
1956,659,3
1957,657,3
1958,654,3
1959,652,3
1960,650,3
1961,648,3
1962,647,3
1963,644,3
1964,639,3
1965,635,3
1966,632,3
1967,630,3
1968,627,3
1969,625,3
1970,623,3
1971,619,3
1972,616,3
1973,613,3
1974,610,3
1975,607,3
1976,604,3
1977,602,3
1978,600,3
1979,597,3
1980,594,3
1981,591,3
1982,589,3
1983,586,3
1984,583,3
1985,580,3
1986,577,3
1987,574,3
1988,567,3
1989,564,3
1990,559,3
1991,559,3
1992,555,3
1993,555,3
1994,553,3
1995,551,3
1996,548,3
1997,545,3
1998,542,3
1999,540,3
2000,538,3
2001,537,3
2002,536,3
2003,535,3
2004,534,3
2005,534,3
2006,532,3
2007,531,3
2008,530,3
2009,528,3
2010,526,3
2011,524,3
2012,522,3
2013,521,3
2014,519,3
2015,518,3
2016,518,3
2017,517,3
2018,516,3
2019,515,3
2020,514,3
2021,513,3
2022,512,3
2023,512,3
2024,511,3
2025,511,3
2026,511,3
